crn,course,title,schedule_type,modality,cr_hrs,capacity,instructor,days,start_time,end_time,location,exam
17509,ME-4005,Mechanical Engineering Lab,B,Face-to-Face Instruction,0,20,Staff,T,12:00PM,1:50PM,GOODW 130,00X
17510,ME-4005,Mechanical Engineering Lab,B,Face-to-Face Instruction,0,20,Staff,T,10:00AM,11:50AM,GOODW 130,00X
17511,ME-4005,Mechanical Engineering Lab,B,Face-to-Face Instruction,0,0,Staff,T,8:00AM,9:50AM,GOODW 130,00X
20675,ME-4005,Mechanical Engineering Lab,L,Face-to-Face Instruction,3,140,Staff,M W,12:20PM,1:10PM,GOODW 190,12M
20676,ME-4005,Mechanical Engineering Lab,L,Face-to-Face Instruction,3,140,Staff,M W,2:30PM,3:20PM,GOODW 190,14M
17514,ME-4016,Engineering Design and Project,L,Face-to-Face Instruction,3,400,Staff,(ARR),----- (ARR) -----,TBA,00X,
17515,ME-4034,Bio-Inspired Technology,L,Face-to-Face Instruction,3,60,R Mueller,M W F,9:05AM,9:55AM,GOODW 135,09M
17516,ME-4174,Spacecraft Propulsion,L,Face-to-Face Instruction,3,70,G Young,T R,8:00AM,9:15AM,MCB 113,08T
21476,ME-4344,Biological Transport Phenomena,L,Face-to-Face Instruction,3,0,AS Goldstein,M W F,12:20PM,1:10PM,TORG 1050,12M
17518,ME-4454,Engr. Leadership/Mgmt,L,Hybrid (F2F & Online Instruc.),3,0,BD Bowen,(ARR),----- (ARR) -----,TBA,00X,
17519,ME-4534,Land Vehicle Dynamics,L,Face-to-Face Instruction,3,125,M Ahmadian,M W,2:30PM,3:45PM,NCB 160,14M
17520,ME-4614,Mechanical Design II,L,Face-to-Face Instruction,3,48,RL West,M W F,10:10AM,11:00AM,WLH 335,10M
17521,ME-4634,Intro to CAD/CAM,L,Face-to-Face Instruction,3,15,JH Bohn,M W,10:10AM,11:00AM,MCB 307,10M
,,,,* Additional Times *,T,6:00PM,8:50PM,TORG 1080,,,,
17522,ME-4634,Intro to CAD/CAM,L,Face-to-Face Instruction,3,15,JH Bohn,M W,10:10AM,11:00AM,MCB 307,10M
,,,,* Additional Times *,T,2:00PM,4:50PM,TORG 1080,,,,
17523,ME-4634,Intro to CAD/CAM,L,Face-to-Face Instruction,3,15,JH Bohn,M W,10:10AM,11:00AM,MCB 307,10M
,,,,* Additional Times *,R,2:00PM,4:50PM,TORG 1080,,,,
20698,ME-4644,Rapid Prototyping,L,Face-to-Face Instruction,3,30,Staff,T R,9:30AM,10:45AM,MCB 218,09T
21891,ME-4654,Optimization Tech in Eng,L,Face-to-Face Instruction,3,28,P Acar,T R,9:30AM,10:45AM,DAV 201,09T
17526,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17527,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17528,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17529,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17530,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17531,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17532,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17533,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17534,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17535,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17536,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17537,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17538,ME-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
21808,ME-4984,SS:Vibrtns&Cntrls Smrt Struct,L,Face-to-Face Instruction,3,15,AJ Kurdila,M W F,9:05AM,9:55AM,MCB 207,09M
21809,ME-4984,SS:Intro to Compressible Flows,L01,Face-to-Face Instruction,3,30,D Gonzales,M W F,9:05AM,9:55AM,DDS 132,09M
21810,ME-4984,SS: Soft Robotics,L02,Face-to-Face Instruction,3,15,S Li,T R,3:30PM,4:45PM,MCB 134,15T
17539,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17540,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17541,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17542,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17543,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17544,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17545,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17546,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17547,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17548,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17549,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17550,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17551,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17552,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17553,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17554,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17555,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17556,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17557,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17558,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17559,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17560,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17561,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17562,ME-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17563,ME-5034,Bio-Inspired Technology,L,Face-to-Face Instruction,3,22,R Mueller,M W F,9:05AM,9:55AM,GOODW 135,09M
17564,ME-5034,Bio-Inspired Technology,ONLINE COURSE - VL,Online: Asynchronous,3,10,R Mueller,(ARR),----- (ARR) -----,ONLINE,00X,
17565,ME-5174,Biomech Crash Injury Prevent,L,Face-to-Face Instruction,3,25,DL Albert,T R,3:30PM,4:45PM,TORG 1000,15T
17566,ME-5204,Lab Techniques Injury Prev,L,Face-to-Face Instruction,4,10,WN Hardy,T,1:00PM,6:00PM,VCOM2 1211,13T
,,,,* Additional Times *,F,2:00PM,5:00PM,VCOM2 1211,,,,
17567,ME-5214,Combustion,L,Face-to-Face Instruction,3,25,J Meadows,T R,12:30PM,1:45PM,GOODW 241,12T
17568,ME-5214,Combustion,ONLINE COURSE - VL,Online: Asynchronous,3,10,J Meadows,(ARR),----- (ARR) -----,ONLINE,00X,
17569,ME-5314,Conv Heat & Mass Transfer,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,30,R Pitchumani,M W,10:10AM,11:25AM,ONLINE,10M
21064,ME-5414,Nonlinear Systems,L,Face-to-Face Instruction,3,25,S Tahmasian,M W,4:00PM,5:15PM,MCB 204,16M
17570,ME-5424,Turbomachinery,L,Face-to-Face Instruction,3,24,CM Son,T R,2:00PM,3:15PM,MCB 219,14T
17571,ME-5424,Turbomachinery,ONLINE COURSE - VL,Online: Asynchronous,3,10,CM Son,(ARR),----- (ARR) -----,ONLINE,00X,
20690,ME-5444,Interfacial Fluid Mechanics,L,Face-to-Face Instruction,3,40,JB Boreyko,T R,12:30PM,1:45PM,NCB 110B,12T
17573,ME-5564,Applied Linear Control,L,Face-to-Face Instruction,3,70,SC Southward,T R,12:30PM,1:45PM,SURGE 103A,12T
17574,ME-5564,Applied Linear Control,ONLINE COURSE - VL,Online: Asynchronous,3,10,SC Southward,(ARR),----- (ARR) -----,ONLINE,00X,
17575,ME-5584,Convex Optimization,L,Face-to-Face Instruction,3,40,MH Farhood,T R,12:30PM,1:45PM,MCB 218,12T
20697,ME-5644,Rapid Prototyping,L,Face-to-Face Instruction,3,10,Staff,T R,9:30AM,10:45AM,MCB 218,09T
17576,ME-5714,Digital Signal Processing,L,Face-to-Face Instruction,3,26,AL Wicks,T R,9:30AM,10:45AM,SURGE 118B,09T
17577,ME-5714,Digital Signal Processing,ONLINE COURSE - VL,Online: Asynchronous,3,10,AL Wicks,(ARR),----- (ARR) -----,ONLINE,00X,
17578,ME-5734,Advanced Engineering Acoustics,L,Online with Synchronous Mtgs.,3,24,CR Fuller,T R,3:30PM,4:45PM,TORG 1050,15T
17579,ME-5734,Advanced Engineering Acoustics,ONLINE COURSE - VL,Online: Asynchronous,3,10,CR Fuller,(ARR),----- (ARR) -----,ONLINE,00X,
17584,ME-5804,Actv Matls/Smart Struct-I,L,Face-to-Face Instruction,3,15,AJ Kurdila,T R,9:30AM,10:45AM,TBA,09T
17585,ME-5804,Actv Matls/Smart Struct-I,ONLINE COURSE - VL,Online: Asynchronous,3,10,AJ Kurdila,(ARR),----- (ARR) -----,ONLINE,00X,
17588,ME-5904,Project and Report,R,,1 TO 19,10,P Acar,(ARR),----- (ARR) -----,TBA,00X,
17589,ME-5904,Project and Report,R,,1 TO 19,5,A Haghighat,(ARR),----- (ARR) -----,TBA,00X,
17590,ME-5904,Project and Report,R,,1 TO 19,5,D Gonzales,(ARR),----- (ARR) -----,TBA,00X,
17591,ME-5904,Project and Report,R,,1 TO 19,10,BY Lattimer,(ARR),----- (ARR) -----,TBA,00X,
17592,ME-5904,Project and Report,R,,1 TO 19,10,KT Lowe,(ARR),----- (ARR) -----,TBA,00X,
17593,ME-5904,Project and Report,R,,1 TO 19,5,MC Nowinski,(ARR),----- (ARR) -----,TBA,00X,
17594,ME-5904,Project and Report,R,,1 TO 19,5,J Cheng,(ARR),----- (ARR) -----,TBA,00X,
17595,ME-5904,Project and Report,R,,1 TO 19,10,RL West,(ARR),----- (ARR) -----,TBA,00X,
17596,ME-5904,Project and Report,R,,1 TO 19,1,CB Williams,(ARR),----- (ARR) -----,TBA,00X,
17597,ME-5904,Project and Report,R,,1 TO 19,5,J Zhang,(ARR),----- (ARR) -----,TBA,00X,
21821,ME-5904,Project and Report,R,,1 TO 19,5,LW Vick,(ARR),----- (ARR) -----,TBA,00X,
21822,ME-5904,Project and Report,R,,1 TO 19,5,JT Warfford,(ARR),----- (ARR) -----,TBA,00X,
17598,ME-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,99,D Gonzales,(ARR),----- (ARR) -----,ONLINE,00X,
17599,ME-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,1,MA Stremler,(ARR),----- (ARR) -----,ONLINE,00X,
17600,ME-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,10,MC Nowinski,(ARR),----- (ARR) -----,ONLINE,00X,
17601,ME-5904,Project and Report,ONLINE COURSE - VR,Online: Asynchronous,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
17602,ME-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,99,LW Vick,(ARR),----- (ARR) -----,ONLINE,00X,
17603,ME-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,5,AL Wicks,(ARR),----- (ARR) -----,ONLINE,00X,
20728,ME-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,20,JT Warfford,(ARR),----- (ARR) -----,ONLINE,00X,
17616,ME-5944,ME Graduate Seminar,ONLINE COURSE - VL,Online with Synchronous Mtgs.,1,330,DK Tafti,(ARR),----- (ARR) -----,ONLINE,00X,
17617,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17618,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17619,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17620,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17621,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17622,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17623,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17624,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17625,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17626,ME-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
20733,ME-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20735,ME-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20736,ME-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20737,ME-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20738,ME-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20739,ME-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
21918,ME-5984,SS: Soft Robotics,L,Face-to-Face Instruction,3,15,S Li,T R,3:30PM,4:45PM,MCB 134,15T
21920,ME-5984,SS:Intro to Compressible Flows,L01,Face-to-Face Instruction,3,10,D Gonzales,M W F,9:05AM,9:55AM,DDS 132,09M
17636,ME-5994,Research and Thesis,R,,1 TO 19,10,P Acar,(ARR),----- (ARR) -----,TBA,00X,
17637,ME-5994,Research and Thesis,R,,1 TO 19,10,M Ahmadian,(ARR),----- (ARR) -----,TBA,00X,
17638,ME-5994,Research and Thesis,R,,1 TO 19,10,K Akbari Hamed,(ARR),----- (ARR) -----,TBA,00X,
17639,ME-5994,Research and Thesis,R,,1 TO 19,10,AT Asbeck,(ARR),----- (ARR) -----,TBA,00X,
17640,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17641,ME-5994,Research and Thesis,R,,1 TO 19,10,O Barry,(ARR),----- (ARR) -----,TBA,00X,
17642,ME-5994,Research and Thesis,R,,1 TO 19,10,MD Bartlett,(ARR),----- (ARR) -----,TBA,00X,
17643,ME-5994,Research and Thesis,R,,1 TO 19,99,B Behkam,(ARR),----- (ARR) -----,TBA,00X,
17644,ME-5994,Research and Thesis,R,,1 TO 19,99,P Ben-Tzvi,(ARR),----- (ARR) -----,TBA,00X,
17645,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17646,ME-5994,Research and Thesis,R,,1 TO 19,5,JH Bohn,(ARR),----- (ARR) -----,TBA,00X,
17647,ME-5994,Research and Thesis,R,,1 TO 19,10,JB Boreyko,(ARR),----- (ARR) -----,TBA,00X,
17648,ME-5994,Research and Thesis,R,,1 TO 19,5,J Cheng,(ARR),----- (ARR) -----,TBA,00X,
17649,ME-5994,Research and Thesis,R,,1 TO 19,10,MW Ellis,(ARR),----- (ARR) -----,TBA,00X,
17650,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17651,ME-5994,Research and Thesis,R,,1 TO 19,10,JB Ferris,(ARR),----- (ARR) -----,TBA,00X,
17652,ME-5994,Research and Thesis,R,,1 TO 19,10,CR Fuller,(ARR),----- (ARR) -----,TBA,00X,
17653,ME-5994,Research and Thesis,R,,1 TO 19,10,A Haghighat,(ARR),----- (ARR) -----,TBA,00X,
17654,ME-5994,Research and Thesis,R,,1 TO 19,10,WN Hardy,(ARR),----- (ARR) -----,TBA,00X,
17655,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17656,ME-5994,Research and Thesis,R,,1 TO 19,10,C Hin,(ARR),----- (ARR) -----,TBA,00X,
17657,ME-5994,Research and Thesis,R,,1 TO 19,10,ST Huxtable,(ARR),----- (ARR) -----,TBA,00X,
17658,ME-5994,Research and Thesis,R,,1 TO 19,10,S Kale,(ARR),----- (ARR) -----,TBA,00X,
17659,ME-5994,Research and Thesis,R,,1 TO 19,10,ME Kasarda,(ARR),----- (ARR) -----,TBA,00X,
17660,ME-5994,Research and Thesis,R,,1 TO 19,10,KB Kochersberger,(ARR),----- (ARR) -----,TBA,00X,
17661,ME-5994,Research and Thesis,R,,1 TO 19,10,E Komendera,(ARR),----- (ARR) -----,TBA,00X,
17662,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17663,ME-5994,Research and Thesis,R,,1 TO 19,10,AJ Kurdila,(ARR),----- (ARR) -----,TBA,00X,
17664,ME-5994,Research and Thesis,R,,1 TO 19,10,BY Lattimer,(ARR),----- (ARR) -----,TBA,00X,
17665,ME-5994,Research and Thesis,R,,1 TO 19,0,L Li,(ARR),----- (ARR) -----,TBA,00X,
17666,ME-5994,Research and Thesis,R,,1 TO 19,10,S Li,(ARR),----- (ARR) -----,TBA,00X,
17667,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17668,ME-5994,Research and Thesis,R,,1 TO 19,10,Z Li,(ARR),----- (ARR) -----,TBA,00X,
17669,ME-5994,Research and Thesis,R,,1 TO 19,10,Y Liu,(ARR),----- (ARR) -----,TBA,00X,
17670,ME-5994,Research and Thesis,R,,1 TO 19,10,DP Losey,(ARR),----- (ARR) -----,TBA,00X,
17671,ME-5994,Research and Thesis,R,,1 TO 19,10,RL Mahajan,(ARR),----- (ARR) -----,TBA,00X,
17672,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17673,ME-5994,Research and Thesis,R,,1 TO 19,10,J Meadows,(ARR),----- (ARR) -----,TBA,00X,
17674,ME-5994,Research and Thesis,R,,1 TO 19,10,R Mueller,(ARR),----- (ARR) -----,TBA,00X,
17675,ME-5994,Research and Thesis,R,,1 TO 19,10,A Nain,(ARR),----- (ARR) -----,TBA,00X,
17676,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17677,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17678,ME-5994,Research and Thesis,R,,1 TO 19,10,WF Ng,(ARR),----- (ARR) -----,TBA,00X,
17679,ME-5994,Research and Thesis,R,,1 TO 19,10,JA Palmore,(ARR),----- (ARR) -----,TBA,00X,
17680,ME-5994,Research and Thesis,R,,1 TO 19,10,MR Paul,(ARR),----- (ARR) -----,TBA,00X,
17681,ME-5994,Research and Thesis,R,,1 TO 19,10,R Pitchumani,(ARR),----- (ARR) -----,TBA,00X,
17682,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17683,ME-5994,Research and Thesis,R,,1 TO 19,10,R Qiao,(ARR),----- (ARR) -----,TBA,00X,
17684,ME-5994,Research and Thesis,R,,1 TO 19,10,B Raeymaekers,(ARR),----- (ARR) -----,TBA,00X,
17685,ME-5994,Research and Thesis,R,,1 TO 19,10,C Sandu,(ARR),----- (ARR) -----,TBA,00X,
17686,ME-5994,Research and Thesis,R,,1 TO 19,10,S Shahab,(ARR),----- (ARR) -----,TBA,00X,
17687,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17688,ME-5994,Research and Thesis,R,,1 TO 19,10,CM Son,(ARR),----- (ARR) -----,TBA,00X,
17689,ME-5994,Research and Thesis,R,,1 TO 19,99,SC Southward,(ARR),----- (ARR) -----,TBA,00X,
17690,ME-5994,Research and Thesis,R,,1 TO 19,10,DK Tafti,(ARR),----- (ARR) -----,TBA,00X,
17691,ME-5994,Research and Thesis,R,,1 TO 19,10,S Taheri,(ARR),----- (ARR) -----,TBA,00X,
17692,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17693,ME-5994,Research and Thesis,R,,1 TO 19,10,Z Tian,(ARR),----- (ARR) -----,TBA,00X,
17694,ME-5994,Research and Thesis,R,,1 TO 19,10,A Untaroiu,(ARR),----- (ARR) -----,TBA,00X,
17695,ME-5994,Research and Thesis,R,,1 TO 19,10,MR von Spakovsky,(ARR),----- (ARR) -----,TBA,00X,
17696,ME-5994,Research and Thesis,R,,1 TO 19,10,RL West,(ARR),----- (ARR) -----,TBA,00X,
17697,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17698,ME-5994,Research and Thesis,R,,1 TO 19,10,CB Williams,(ARR),----- (ARR) -----,TBA,00X,
17699,ME-5994,Research and Thesis,R,,1 TO 19,10,J Zhang,(ARR),----- (ARR) -----,TBA,00X,
17700,ME-5994,Research and Thesis,R,,1 TO 19,10,NT Abaid,(ARR),----- (ARR) -----,TBA,00X,
17701,ME-5994,Research and Thesis,R,,1 TO 19,10,M Agah,(ARR),----- (ARR) -----,TBA,00X,
17702,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17703,ME-5994,Research and Thesis,R,,1 TO 19,10,D Bairaktarova,(ARR),----- (ARR) -----,TBA,00X,
17704,ME-5994,Research and Thesis,R,,1 TO 19,10,RC Batra,(ARR),----- (ARR) -----,TBA,00X,
17705,ME-5994,Research and Thesis,R,,1 TO 19,5,BR Brand,(ARR),----- (ARR) -----,TBA,00X,
17706,ME-5994,Research and Thesis,R,,1 TO 19,10,SW Case,(ARR),----- (ARR) -----,TBA,00X,
17707,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17708,ME-5994,Research and Thesis,R,,1 TO 19,10,S Cheng,(ARR),----- (ARR) -----,TBA,00X,
17709,ME-5994,Research and Thesis,R,,1 TO 19,10,R De Vita,(ARR),----- (ARR) -----,TBA,00X,
17710,ME-5994,Research and Thesis,R,,1 TO 19,10,WJ Devenport,(ARR),----- (ARR) -----,TBA,00X,
17711,ME-5994,Research and Thesis,R,,1 TO 19,10,DA Dillard,(ARR),----- (ARR) -----,TBA,00X,
17712,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17713,ME-5994,Research and Thesis,R,,1 TO 19,10,SM Duma,(ARR),----- (ARR) -----,TBA,00X,
17714,ME-5994,Research and Thesis,R,,1 TO 19,10,JR Grohs,(ARR),----- (ARR) -----,TBA,00X,
17715,ME-5994,Research and Thesis,R,,1 TO 19,10,S Gugercin,(ARR),----- (ARR) -----,TBA,00X,
17716,ME-5994,Research and Thesis,R,,1 TO 19,10,A L'Afflitto,(ARR),----- (ARR) -----,TBA,00X,
17717,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17718,ME-5994,Research and Thesis,R,,1 TO 19,10,KT Lowe,(ARR),----- (ARR) -----,TBA,00X,
17719,ME-5994,Research and Thesis,R,,1 TO 19,10,V Nguyen,(ARR),----- (ARR) -----,TBA,00X,
17720,ME-5994,Research and Thesis,R,,1 TO 19,10,RM Queen,(ARR),----- (ARR) -----,TBA,00X,
17721,ME-5994,Research and Thesis,R,,1 TO 19,10,P Raj,(ARR),----- (ARR) -----,TBA,00X,
17722,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17723,ME-5994,Research and Thesis,R,,1 TO 19,10,JL Robertson,(ARR),----- (ARR) -----,TBA,00X,
17724,ME-5994,Research and Thesis,R,,1 TO 19,10,SD Ross,(ARR),----- (ARR) -----,TBA,00X,
17725,ME-5994,Research and Thesis,R,,1 TO 19,99,R Sarlo,(ARR),----- (ARR) -----,TBA,00X,
17726,ME-5994,Research and Thesis,R,,1 TO 19,99,GD Seidel,(ARR),----- (ARR) -----,TBA,00X,
17727,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17728,ME-5994,Research and Thesis,R,,1 TO 19,10,H Seyyedhasani,(ARR),----- (ARR) -----,TBA,00X,
17729,ME-5994,Research and Thesis,R,,1 TO 19,10,J Socha,(ARR),----- (ARR) -----,TBA,00X,
17730,ME-5994,Research and Thesis,R,,1 TO 19,10,AE Staples,(ARR),----- (ARR) -----,TBA,00X,
17731,ME-5994,Research and Thesis,R,,1 TO 19,10,MA Stremler,(ARR),----- (ARR) -----,TBA,00X,
17732,ME-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
17733,ME-5994,Research and Thesis,R,,1 TO 19,10,C Sultan,(ARR),----- (ARR) -----,TBA,00X,
17734,ME-5994,Research and Thesis,R,,1 TO 19,10,CD Untaroiu,(ARR),----- (ARR) -----,TBA,00X,
17735,ME-5994,Research and Thesis,R,,1 TO 19,10,CA Woolsey,(ARR),----- (ARR) -----,TBA,00X,
20761,ME-5994,Research and Thesis,R,,1 TO 19,10,RH Yoon,(ARR),----- (ARR) -----,TBA,00X,
20753,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20754,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20755,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20756,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20757,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20758,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20759,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
20760,ME-5994,Research and Thesis,ONLINE COURSE - VR,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
